target,gr_code,model,tm_score,gdt_ts,global_rmsd,lddt,clashscore,inf_all,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base
R1156,097,3,0.1908,9.444,33.41,0.2224980319824401,0.69,0.37,0.0274,-0.4476,0.053902804,0.429902578,0.254602292,0.195679012,0.330420969
R1156,110,1,0.4253,35.741,12.9,0.7261482017778238,29.79,0.88,0.1729,-0.1682,0.065313569,0.581000269,0.41646405,0.367283951,0.47974583
R1156,110,2,0.4069,34.074,25.95,0.722635936862549,26.79,0.9,0.1643,-0.1741,0.06882885,0.624465601,0.435220563,0.382716049,0.502779984
R1156,110,3,0.4196,35.37,24.12,0.7168564202603321,20.79,0.89,0.1882,-0.2278,0.064396209,0.569960939,0.423410907,0.372839506,0.488482923
R1156,110,4,0.3653,31.667,13.95,0.6675558658415358,47.58,0.87,0.1657,-0.3207,0.054842171,0.51811649,0.362973255,0.317283951,0.431294678
R1156,110,5,0.3348,28.333,17.26,0.6454048155856168,100.51,0.84,0.1347,-0.2425,0.06328572,0.552206429,0.382771796,0.34382716,0.432883241
R1156,119,1,0.3193,25.0,25.42,0.6943579706136365,7.62,0.89,0.127,-0.2289,0.041097588,0.430413264,0.321639458,0.291358025,0.360603654
R1156,119,2,0.4026,31.111,12.82,0.7175208116545265,5.77,0.88,0.1511,-0.1527,0.074292114,0.642591071,0.439736019,0.385185185,0.509928515
R1156,119,3,0.4242,35.741,12.14,0.7169959614364776,7.85,0.88,0.1529,-0.1345,0.075878432,0.51071958,0.440083362,0.364197531,0.537728356
R1156,119,4,0.3784,31.481,14.85,0.7197302464619676,5.08,0.88,0.1555,-0.2328,0.075348587,0.645273849,0.415769364,0.32962963,0.526608419
R1156,119,5,0.3416,25.556,18.1,0.6042970298736446,4.16,0.78,0.1146,-0.2059,0.055604436,0.417291777,0.34525877,0.319135802,0.393169182
R1156,125,1,0.2824,19.815,26.91,0.551839306338453,4.85,0.76,0.0904,-0.2643,0.03923077,0.357108704,0.292462661,0.263580247,0.329626688
R1156,125,2,0.3464,22.407,25.72,0.5751425669532392,6.0,0.77,0.1655,-0.2115,0.037548223,0.318036385,0.325807572,0.281481481,0.382843527
R1156,125,3,0.321,23.519,16.83,0.6736130199422209,8.77,0.89,0.122,-0.326,0.059429491,0.566545534,0.308787774,0.256790123,0.383637808
R1156,125,4,0.3458,25.185,20.23,0.5578510972057024,156.85,0.73,0.133,-0.1588,0.058453891,0.601219791,0.38207711,0.328395062,0.478951549
R1156,125,5,0.2813,22.407,22.9,0.6755660233130356,133.23,0.88,0.1444,-0.2932,0.060527469,0.587394263,0.345953456,0.32345679,0.447974583
R1156,128,1,0.4705,36.481,7.45,0.7070611168765601,0.23,0.88,0.1744,-0.1215,0.09091369,0.678429441,0.476207016,0.354938272,0.646544877
R1156,128,2,0.3644,25.926,17.27,0.7030965391621129,0.23,0.87,0.133,-0.1971,0.062263269,0.515243094,0.389718652,0.333950617,0.476568705
R1156,128,3,0.2904,22.037,26.15,0.708470632443057,0.69,0.87,0.1237,-0.2729,0.065348834,0.557962896,0.364362626,0.335802469,0.401111994
R1156,128,4,0.3248,20.741,23.6,0.5623545534467601,0.23,0.76,0.1418,-0.3569,0.057087427,0.426027368,0.333796457,0.286419753,0.463065925
R1156,128,5,0.6636,46.667,5.37,0.6544477724453038,1.62,0.83,0.4261,0.3536,0.116160992,0.866311575,0.743313651,0.672839506,0.833995234
R1156,131,1,0.1983,11.852,72.95,0.345619647333366,84.53,0.66,0.0844,-0.5345,0.035024429,0.328597411,0.201111497,0.165432099,0.247021446
R1156,131,2,0.178,12.222,37.5,0.3413771767631168,86.39,0.63,0.1356,-0.2736,0.026297416,0.315261882,0.245918722,0.227160494,0.2700556
R1156,131,3,0.2305,12.222,61.27,0.3658108649938126,88.89,0.67,0.083,-0.3672,0.048498393,0.351398008,0.258075721,0.22962963,0.294678316
R1156,131,4,0.2657,12.407,45.47,0.3401703987174846,133.7,0.58,0.1477,-0.2436,0.03334625,0.479322562,0.307745745,0.27962963,0.343923749
R1156,131,5,0.2464,12.407,39.54,0.3354529026104245,108.21,0.57,0.1264,-0.246,0.035214296,0.485655672,0.312261202,0.283950617,0.348689436
R1156,147,1,0.2938,19.63,25.09,0.5494493369832667,0.23,0.75,0.1051,-0.3813,0.038847986,0.299177166,0.266759291,0.238888889,0.302621128
R1156,147,2,0.3588,24.815,18.87,0.5732435923994982,0.23,0.73,0.141,-0.2768,0.072989395,0.622830017,0.408475165,0.313580247,0.530579825
R1156,147,3,0.2828,22.037,24.96,0.5573684528536409,0.23,0.74,0.1273,-0.3614,0.051075456,0.414128653,0.298367489,0.24691358,0.375694996
R1156,147,4,0.292,19.259,21.05,0.5509169745307231,0.0,0.76,0.0874,-0.3574,0.053968565,0.41399783,0.29489406,0.288888889,0.341540905
R1156,147,5,0.3045,19.074,24.02,0.5241529422596646,0.92,0.75,0.1412,-0.3212,0.055374794,0.440245904,0.314692602,0.311111111,0.382049245
R1156,177,1,0.2269,11.111,23.02,0.3891150711064863,310.55,0.48,0.2079,-0.3322,0.050260697,0.648116247,0.35012157,0.313580247,0.397140588
R1156,185,1,0.3,21.667,19.41,0.5924932340418196,0.46,0.8,0.0748,-0.328,0.05707043,0.499237193,0.307051059,0.257407407,0.402700556
R1156,185,2,0.2769,19.444,22.94,0.5245026731230152,0.23,0.75,0.0611,-0.2703,0.070462134,0.554644667,0.353594998,0.274691358,0.478951549
R1156,185,3,0.2865,20.185,20.03,0.5575641047773596,0.23,0.75,0.1483,-0.2982,0.064990698,0.515417442,0.328238972,0.285802469,0.382843527
R1156,185,4,0.2699,19.259,21.98,0.508584947461704,0.46,0.73,0.0944,-0.3877,0.054817776,0.473078603,0.293852032,0.240123457,0.366163622
R1156,185,5,0.3316,20.185,24.68,0.4206716542264972,0.46,0.6,0.1326,-0.2535,0.07106759,0.557309531,0.384161167,0.333333333,0.473391581
R1156,227,1,0.3525,23.519,27.32,0.5675653707603955,0.23,0.74,0.1086,-0.1952,0.068067327,0.527720988,0.343174713,0.333333333,0.409054805
R1156,227,2,0.2898,19.63,21.59,0.5452711217760591,0.46,0.72,0.0996,-0.3083,0.044834236,0.38853066,0.294199375,0.24691358,0.367752184
R1156,227,3,0.3954,20.185,17.74,0.555588407519478,0.46,0.73,0.1366,-0.1456,0.069181094,0.642753279,0.445640848,0.360493827,0.557585385
R1156,227,4,0.3852,26.481,23.44,0.5497567298507291,0.69,0.73,0.149,-0.1621,0.062804403,0.475678976,0.38450851,0.37037037,0.423351867
R1156,227,5,0.2995,22.037,24.21,0.5539892887354535,0.46,0.73,0.1428,-0.2482,0.062089572,0.48724718,0.359499826,0.308641975,0.440826052
R1156,229,1,0.3959,32.037,16.56,0.594097319375896,36.49,0.75,0.1771,-0.1767,0.065833982,0.598070949,0.424105592,0.368518519,0.495631454
R1156,229,2,0.3429,26.481,19.02,0.5862120061227544,31.18,0.73,0.1328,-0.2628,0.064696026,0.532084414,0.372004168,0.322222222,0.436060365
R1156,229,3,0.3157,22.963,18.6,0.5422843656088213,9.93,0.76,0.126,-0.2943,0.071922145,0.600207786,0.34525877,0.281481481,0.463065925
R1156,229,4,0.3668,25.556,17.49,0.5421313399854988,13.63,0.74,0.1194,-0.3174,0.063664972,0.438517186,0.324418201,0.258024691,0.420174742
R1156,229,5,0.3261,22.037,20.65,0.5511743054694193,15.24,0.74,0.1188,-0.3329,0.062735722,0.534988381,0.318860716,0.268518519,0.410643368
R1156,232,1,0.3057,23.889,25.25,0.6636403052375998,15.01,0.87,0.1362,-0.1876,0.053840309,0.528083885,0.367141369,0.358024691,0.395552025
R1156,232,2,0.3081,23.889,25.63,0.6634358018268008,15.24,0.87,0.1412,-0.2064,0.049714569,0.491699031,0.356373741,0.332098765,0.407466243
R1156,232,3,0.4711,35.0,7.61,0.7005772290287051,14.78,0.88,0.1644,-0.0978,0.086197279,0.674482188,0.466134074,0.42345679,0.570293884
R1156,232,4,0.3064,24.259,20.59,0.6577419398702764,20.09,0.87,0.1321,-0.1793,0.056864561,0.541271747,0.377908996,0.34691358,0.417791898
R1156,232,5,0.3124,23.889,22.6,0.6567399410336455,14.55,0.86,0.1611,-0.2051,0.064192068,0.547732635,0.381035082,0.372839506,0.397140588
R1156,235,1,0.3548,27.963,20.56,0.5694207420431757,129.56,0.77,0.1757,-0.1222,0.060391073,0.514297099,0.420632164,0.377160494,0.476568705
R1156,235,2,0.3715,28.148,20.05,0.5741058576814462,139.63,0.77,0.1937,-0.1163,0.065237983,0.597216126,0.427926363,0.374691358,0.496425735
R1156,235,3,0.342,22.593,19.93,0.5596925387563443,142.86,0.76,0.1304,-0.1577,0.064092376,0.532829461,0.414727336,0.365432099,0.478157268
R1156,235,4,0.278,20.185,22.62,0.5753482891965611,117.73,0.76,0.1273,-0.3524,0.054771297,0.439878008,0.29975686,0.269135802,0.355043685
R1156,235,5,0.3347,22.778,19.74,0.5955515620600691,143.02,0.77,0.1343,-0.2942,0.058125334,0.408928473,0.367141369,0.327160494,0.478951549
R1156,238,1,0.4125,25.926,22.41,0.5501582182633202,232.97,0.69,0.2877,0.019,0.067213637,0.714693285,0.546370267,0.486419753,0.623510723
R1156,238,2,0.3119,22.963,20.07,0.4357932403158019,375.18,0.56,0.2979,-0.1121,0.042327728,0.664383735,0.418200764,0.39691358,0.497220016
R1156,238,3,0.3978,26.296,22.74,0.5485255557831155,248.83,0.68,0.2953,0.0032,0.058931815,0.622216122,0.491490101,0.445679012,0.550436855
R1156,238,4,0.39,26.852,22.1,0.5296662849428713,257.47,0.65,0.2128,-0.0426,0.063777748,0.704819358,0.56512678,0.500617284,0.648133439
R1156,238,5,0.3827,25.926,22.91,0.5361320322032578,257.7,0.69,0.3191,0.0264,0.056678579,0.628417572,0.500173671,0.449382716,0.565528197
R1156,239,1,0.3959,32.037,16.56,0.594097319375896,36.49,0.75,0.1771,-0.1767,0.065833982,0.598070949,0.424105592,0.368518519,0.495631454
R1156,239,2,0.3228,26.852,25.06,0.5855890849244438,25.17,0.74,0.134,-0.2051,0.051422398,0.508298999,0.364015283,0.339506173,0.411437649
R1156,239,3,0.3261,22.037,20.65,0.5511743054694193,15.24,0.74,0.1188,-0.3329,0.062735722,0.534988381,0.318860716,0.268518519,0.410643368
R1156,239,4,0.2861,22.778,26.25,0.5532383856512495,14.78,0.76,0.0881,-0.3395,0.062521839,0.507898162,0.342827371,0.288271605,0.413026211
R1156,239,5,0.3157,22.963,18.6,0.5422843656088213,9.93,0.76,0.126,-0.2943,0.071922145,0.600207786,0.34525877,0.281481481,0.463065925
R1156,245,1,0.2051,14.259,25.11,0.3729335815621175,5.54,0.66,0.1252,-0.3279,0.048245978,0.395876922,0.267106634,0.263580247,0.271644162
R1156,245,2,0.2655,15.37,20.58,0.3824138238150236,9.93,0.66,0.0662,-0.4027,0.062657034,0.404540898,0.259465092,0.239506173,0.289912629
R1156,245,3,0.1851,12.222,30.59,0.364118347837876,9.47,0.64,0.0932,-0.3837,0.053088194,0.507442833,0.290031261,0.274074074,0.31056394
R1156,245,4,0.2824,14.815,25.3,0.3947935085801317,10.16,0.62,0.1361,-0.2419,0.067148807,0.551643264,0.360889198,0.35308642,0.370929309
R1156,245,5,0.2032,11.481,29.05,0.3617352743445208,9.0,0.62,0.0595,-0.3672,0.063167746,0.507314801,0.288294547,0.266666667,0.316123908
R1156,248,1,0.365,28.333,19.18,0.6942425270770477,15.94,0.89,0.1935,-0.1226,0.059103972,0.567018448,0.390413338,0.37962963,0.455123114
R1156,248,2,0.4017,33.148,16.15,0.722255650676142,17.55,0.87,0.1757,-0.2194,0.055713924,0.487734507,0.386592567,0.322222222,0.469420175
R1156,248,3,0.3554,28.333,15.31,0.7171161503852718,15.24,0.89,0.1616,-0.3109,0.054475293,0.530325707,0.329281,0.308641975,0.423351867
R1156,248,4,0.322,27.222,15.45,0.6940122509738612,18.71,0.87,0.16,-0.3467,0.046258705,0.404724987,0.301493574,0.27962963,0.373312153
R1156,248,5,0.295,12.037,30.67,0.3315412186379928,15.01,0.5,0.155,-0.3114,0.046897611,0.499853975,0.324070858,0.278395062,0.382843527
R1156,287,1,0.4878,36.481,11.02,0.7092805225049634,0.23,0.89,0.1769,-0.1206,0.080964011,0.666704013,0.458839875,0.371604938,0.571088165
R1156,287,2,0.3497,22.222,22.92,0.651063696014998,0.0,0.88,0.148,-0.2224,0.059871962,0.543525174,0.354637027,0.291358025,0.444003177
R1156,287,3,0.3197,23.519,25.38,0.6476940975835357,0.23,0.86,0.1468,-0.1637,0.062886336,0.549439889,0.41403265,0.345061728,0.502779984
R1156,287,4,0.3243,21.667,24.68,0.6574710212853517,0.23,0.88,0.1509,-0.2498,0.063949986,0.634469775,0.353247655,0.261111111,0.486100079
R1156,287,5,0.3205,25.926,21.12,0.695042590568057,0.0,0.86,0.1437,-0.1623,0.056233918,0.578221178,0.380687739,0.334567901,0.440031771
R1156,385,1,0.2051,14.259,25.11,0.3729335815621175,5.54,0.66,0.1252,-0.3279,0.048245978,0.395876922,0.267106634,0.263580247,0.271644162
R1156,392,1,0.2461,20.741,22.76,0.6179124754306856,0.0,0.85,0.1032,-0.3369,0.0483834,0.550118474,0.279610976,0.211111111,0.381254964
R1156,392,2,0.4094,32.778,24.48,0.6945033413203243,0.46,0.87,0.1892,-0.1793,0.059419943,0.593505861,0.40291768,0.354320988,0.490071485
R1156,392,3,0.325,21.667,14.9,0.649304110301769,0.0,0.83,0.1165,-0.2869,0.069329005,0.609223564,0.367836054,0.34382716,0.503574265
R1156,392,4,0.2913,21.852,24.59,0.6176659024437894,0.0,0.81,0.1275,-0.2274,0.052801646,0.496804314,0.351163598,0.281481481,0.440826052
R1156,392,5,0.2918,23.333,14.81,0.6243241157776812,0.0,0.81,0.0983,-0.2267,0.063272522,0.564962969,0.411948593,0.347530864,0.494837172
R1156,416,1,0.3332,27.407,17.65,0.6463084587405837,15.7,0.84,0.1888,-0.2776,0.058677271,0.577800568,0.380340396,0.343209877,0.444003177
R1156,416,2,0.2824,19.815,26.91,0.551839306338453,4.85,0.76,0.0904,-0.2643,0.03923077,0.357108704,0.292462661,0.263580247,0.329626688
R1156,416,3,0.3829,27.222,22.88,0.6251049259676986,68.13,0.85,0.2509,-0.1095,0.057967919,0.568760303,0.441820076,0.371604938,0.532168388
R1156,416,4,0.3656,25.926,21.07,0.5900547597294766,65.13,0.83,0.2033,-0.1475,0.060330232,0.541866873,0.427231678,0.37654321,0.492454329
R1156,416,5,0.3458,25.185,20.23,0.5578510972057024,156.85,0.73,0.133,-0.1588,0.058453891,0.601219791,0.38207711,0.328395062,0.478951549
R1156,434,1,0.3359,21.296,20.58,0.5512967694414713,0.69,0.74,0.1004,-0.2586,0.056697208,0.486718154,0.342480028,0.30308642,0.393169182
R1156,434,2,0.3173,23.889,24.8,0.5728249548274235,0.69,0.75,0.1195,-0.2974,0.047220728,0.417121901,0.292810003,0.256790123,0.347100874
R1156,434,3,0.4152,26.852,16.64,0.5777781134550979,0.23,0.76,0.1662,-0.1412,0.082389564,0.676992503,0.474817645,0.414197531,0.552819698
R1156,434,4,0.3353,25.926,31.66,0.5467011071597095,0.69,0.74,0.1622,-0.1803,0.058952289,0.487913291,0.378951025,0.358641975,0.447180302
R1156,434,5,0.2638,20.37,22.05,0.538186029630307,0.92,0.74,0.0939,-0.1781,0.068077527,0.539949894,0.417853421,0.37962963,0.467037331
R1156,439,1,0.3429,26.481,19.02,0.5862120061227544,31.18,0.73,0.1328,-0.2628,0.064696026,0.532084414,0.372004168,0.322222222,0.436060365
R1156,439,2,0.3685,23.333,14.09,0.6344754278527603,16.4,0.78,0.1143,-0.2917,0.0707522,0.602937467,0.349426884,0.308641975,0.447974583
R1156,439,3,0.3488,24.074,23.91,0.6418721677200128,16.17,0.81,0.1244,-0.2292,0.065336925,0.641845638,0.390760681,0.317283951,0.562351072
R1156,439,4,0.3959,32.037,16.56,0.594097319375896,36.49,0.75,0.1771,-0.1767,0.065833982,0.598070949,0.424105592,0.368518519,0.495631454
R1156,439,5,0.315,23.148,21.01,0.5525433311466353,55.43,0.69,0.1354,-0.2638,0.066576395,0.609587869,0.374088225,0.343209877,0.474980143
R1156,470,1,0.3275,26.481,15.68,0.6409775732188723,132.46,0.83,0.1011,-0.3072,0.0546057,0.496863204,0.349426884,0.290123457,0.42573471
R1156,470,2,0.3318,26.296,15.78,0.6437083771468629,103.81,0.83,0.0966,-0.2708,0.058575498,0.449771325,0.35255297,0.296296296,0.424940429
R1156,470,3,0.3358,26.852,15.44,0.6505303591847523,117.97,0.86,0.0957,-0.2863,0.057278718,0.431826785,0.327891629,0.287037037,0.4050834
R1156,470,4,0.3338,26.296,15.76,0.6415212919388852,120.8,0.85,0.1043,-0.2738,0.060669609,0.506167902,0.350816256,0.294444444,0.429706116
R1156,470,5,0.3277,26.667,15.57,0.6432036940686785,113.98,0.83,0.1088,-0.2971,0.055261942,0.492985224,0.359847169,0.297530864,0.440031771
R1156,489,1,0.3275,26.481,15.68,0.6409775732188723,132.46,0.83,0.1011,-0.3072,0.0546057,0.496863204,0.349426884,0.290123457,0.42573471
R1156,489,2,0.3318,26.296,15.78,0.6437083771468629,103.81,0.83,0.0966,-0.2708,0.058575498,0.449771325,0.35255297,0.296296296,0.424940429
R1156,489,3,0.3358,26.852,15.44,0.6505303591847523,117.97,0.86,0.0957,-0.2863,0.057278718,0.431826785,0.327891629,0.287037037,0.4050834
R1156,489,4,0.3338,26.296,15.76,0.6415212919388852,120.8,0.85,0.1043,-0.2738,0.060669609,0.506167902,0.350816256,0.294444444,0.429706116
R1156,489,5,0.3277,26.667,15.57,0.6432036940686785,113.98,0.83,0.1088,-0.2971,0.055261942,0.492985224,0.359847169,0.297530864,0.440031771
R1189,029,1,0.1688,13.983,30.67,0.3350584404256556,39.44,0.42,,,,,,,
R1189,029,2,0.2054,8.686,22.81,0.3101577794576573,0.26,0.31,,,,,,,
R1189,029,3,0.1857,10.169,30.0,0.3125748677094842,0.52,0.39,,,,,,,
R1189,035,1,0.2178,18.644,28.0,0.503730301796825,10.71,0.64,,,,,,,
R1189,035,2,0.2178,18.644,28.0,0.5037235176678103,10.45,0.64,,,,,,,
R1189,035,3,0.2609,19.703,24.87,0.521177143300188,14.36,0.65,,,,,,,
R1189,035,4,0.2193,18.856,22.17,0.455929328758892,14.1,0.58,,,,,,,
R1189,035,5,0.2193,18.856,22.17,0.4559322362427555,13.84,0.58,,,,,,,
R1189,054,1,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,054,2,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,054,3,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,054,4,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,054,5,0.1958,17.585,28.91,0.5086749626872904,7.57,0.67,,,,,,,
R1189,076,1,0.235,21.186,27.16,0.4936151654358318,3.92,0.6,,,,,,,
R1189,076,2,0.2363,20.975,27.47,0.4822275203039289,4.18,0.6,,,,,,,
R1189,076,3,0.2384,20.763,29.68,0.4806497257273555,3.14,0.56,,,,,,,
R1189,076,4,0.2464,19.915,27.22,0.4733645403268012,8.1,0.58,,,,,,,
R1189,076,5,0.2571,18.432,26.48,0.5053032505669593,4.18,0.65,,,,,,,
R1189,081,1,0.2755,21.398,20.32,0.5424812467290806,12.54,0.68,,,,,,,
R1189,081,2,0.2619,21.186,18.7,0.5335455796553662,10.45,0.68,,,,,,,
R1189,081,3,0.2306,19.492,20.39,0.5397075071233355,10.71,0.67,,,,,,,
R1189,081,4,0.1967,19.28,20.86,0.5357630206819018,10.19,0.67,,,,,,,
R1189,081,5,0.2578,19.068,23.44,0.5366730631311663,9.66,0.68,,,,,,,
R1189,097,1,0.1768,15.254,32.53,0.4110154871973794,0.26,0.55,,,,,,,
R1189,097,2,0.1857,14.407,27.29,0.3876199337093679,0.52,0.43,,,,,,,
R1189,119,1,0.2366,18.22,22.41,0.5316886666279003,3.13,0.71,,,,,,,
R1189,119,2,0.2525,19.492,19.36,0.5464073191060457,0.78,0.73,,,,,,,
R1189,119,3,0.2347,19.915,19.7,0.5512637863193193,2.35,0.72,,,,,,,
R1189,119,4,0.2315,20.127,21.07,0.5499098680002326,1.57,0.76,,,,,,,
R1189,119,5,0.2484,19.492,21.31,0.519977321625865,1.04,0.68,,,,,,,
R1189,125,1,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,125,2,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,125,3,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,125,4,0.1958,18.22,29.18,0.4943488205307127,6.53,0.66,,,,,,,
R1189,125,5,0.1958,18.22,29.18,0.4943488205307127,6.51,0.66,,,,,,,
R1189,131,1,0.2512,20.975,24.91,0.5251167839351825,6.27,0.7,,,,,,,
R1189,131,2,0.2807,20.763,26.44,0.5301215328254928,6.53,0.67,,,,,,,
R1189,131,3,0.2609,21.398,25.93,0.5265036537380551,5.74,0.69,,,,,,,
R1189,131,4,0.2557,20.975,27.5,0.5383681262235661,7.31,0.74,,,,,,,
R1189,131,5,0.2574,21.186,22.41,0.5364472485511039,6.01,0.7,,,,,,,
R1189,147,1,0.2409,16.737,30.43,0.4021515380589637,1.04,0.44,,,,,,,
R1189,147,2,0.2732,19.492,23.75,0.4749917621290535,1.57,0.63,,,,,,,
R1189,147,3,0.2244,18.432,19.32,0.455060960245004,1.31,0.54,,,,,,,
R1189,147,4,0.2071,15.89,18.93,0.4406960516369134,1.57,0.48,,,,,,,
R1189,147,5,0.2202,15.89,26.13,0.4564662441123451,2.35,0.59,,,,,,,
R1189,177,1,0.232,13.136,24.94,0.4234604872942955,273.99,0.52,,,,,,,
R1189,177,2,0.1401,11.017,28.46,0.4083648310751875,302.58,0.48,,,,,,,
R1189,177,3,0.2285,12.924,24.82,0.415736271830358,289.2,0.56,,,,,,,
R1189,185,1,0.1986,14.831,30.34,0.4566988428214223,0.0,0.63,,,,,,,
R1189,185,2,0.1682,15.254,29.3,0.4284584520555911,0.52,0.62,,,,,,,
R1189,185,3,0.1743,16.525,29.6,0.4552945281153689,0.0,0.64,,,,,,,
R1189,185,4,0.1798,14.619,29.23,0.4329291930763118,0.52,0.64,,,,,,,
R1189,185,5,0.1702,15.678,26.23,0.4576951406253028,0.52,0.64,,,,,,,
R1189,227,1,0.2264,16.737,26.11,0.4863454866158826,1.04,0.63,,,,,,,
R1189,227,2,0.2689,16.102,23.29,0.4341067240410149,0.26,0.56,,,,,,,
R1189,227,3,0.195,15.678,27.27,0.4500523347095423,0.78,0.54,,,,,,,
R1189,227,4,0.2499,17.373,26.94,0.4576534666899265,0.26,0.64,,,,,,,
R1189,227,5,0.2458,17.373,28.34,0.4516369134151305,1.04,0.51,,,,,,,
R1189,229,1,0.2125,17.585,22.39,0.5183297474365683,5.75,0.67,,,,,,,
R1189,229,2,0.213,16.525,16.6,0.5182202322110445,3.92,0.7,,,,,,,
R1189,229,3,0.2108,16.102,16.29,0.5354209067473009,1.57,0.7,,,,,,,
R1189,229,4,0.2297,19.915,26.53,0.5498090752262992,12.52,0.73,,,,,,,
R1189,229,5,0.2056,18.432,28.42,0.5319222344982653,7.31,0.7,,,,,,,
R1189,232,1,0.2262,19.915,22.0,0.4970615029753251,18.02,0.66,,,,,,,
R1189,232,2,0.2375,20.763,21.98,0.5046325909557868,18.28,0.67,,,,,,,
R1189,232,3,0.2333,19.703,22.26,0.4775241805741311,16.71,0.63,,,,,,,
R1189,232,4,0.2775,20.975,25.78,0.5001259909674168,15.15,0.65,,,,,,,
R1189,232,5,0.2093,19.915,22.99,0.4932633598883526,13.85,0.65,,,,,,,
R1189,235,1,0.2473,18.008,26.87,0.4563509139190944,141.33,0.56,,,,,,,
R1189,235,2,0.2494,17.797,22.84,0.4347880444263534,162.49,0.5,,,,,,,
R1189,235,3,0.2109,17.797,24.0,0.5248328196778508,143.86,0.66,,,,,,,
R1189,235,4,0.2367,16.949,26.03,0.4530547963792134,162.06,0.54,,,,,,,
R1189,235,5,0.191,13.559,25.85,0.4695092167238471,168.28,0.57,,,,,,,
R1189,238,1,0.2268,18.008,23.02,0.4994844061948789,327.67,0.62,,,,,,,
R1189,238,2,0.2475,16.102,24.19,0.3920741989881956,425.91,0.52,,,,,,,
R1189,239,1,0.2125,17.585,22.39,0.518337500726871,6.01,0.67,,,,,,,
R1189,239,2,0.213,16.525,16.6,0.5182134480820298,3.92,0.7,,,,,,,
R1189,239,3,0.2108,16.102,16.29,0.5354218759085887,1.83,0.7,,,,,,,
R1189,239,4,0.2297,19.915,26.53,0.5498090752262992,12.52,0.73,,,,,,,
R1189,239,5,0.2056,18.432,28.42,0.5319193270144017,8.09,0.7,,,,,,,
R1189,245,1,0.1498,12.5,27.76,0.4223701808454963,9.66,0.58,,,,,,,
R1189,245,2,0.1901,13.771,26.34,0.434030160299277,8.87,0.61,,,,,,,
R1189,245,3,0.1749,16.314,27.45,0.4321713089492353,12.0,0.61,,,,,,,
R1189,245,4,0.1373,12.712,28.16,0.4248570487100463,10.18,0.58,,,,,,,
R1189,245,5,0.1922,14.619,26.69,0.4310480510166501,14.1,0.59,,,,,,,
R1189,248,1,0.0352,2.542,30.29,0.0117404198406698,1.13,0.03,,,,,,,
R1189,248,2,0.0392,2.754,30.34,0.0113304646159213,1.74,0.04,,,,,,,
R1189,248,3,0.0366,2.542,29.92,0.0108875579073869,0.57,0.03,,,,,,,
R1189,248,4,0.0369,2.754,29.15,0.0143116047372603,2.61,0.03,,,,,,,
R1189,248,5,0.0359,2.966,29.26,0.0141710763505262,1.74,0.04,,,,,,,
R1189,257,1,0.2399,17.797,26.43,0.4643251729952898,2.87,0.64,,,,,,,
R1189,257,2,0.2489,18.432,25.85,0.4775018898645112,4.18,0.64,,,,,,,
R1189,257,3,0.2308,18.856,26.79,0.4712469229129111,2.61,0.64,,,,,,,
R1189,257,4,0.2226,18.008,26.18,0.4788412707642805,3.13,0.62,,,,,,,
R1189,257,5,0.2268,18.008,26.08,0.469862960593902,2.87,0.66,,,,,,,
R1189,287,1,0.2166,19.703,21.2,0.5355032854567657,0.26,0.69,,,,,,,
R1189,287,2,0.2305,19.492,24.04,0.53143959217693,0.26,0.71,,,,,,,
R1189,287,3,0.2598,19.703,21.67,0.5330290166889574,0.78,0.72,,,,,,,
R1189,287,4,0.2479,19.068,25.24,0.5276026826384447,0.0,0.7,,,,,,,
R1189,287,5,0.2599,19.915,27.59,0.541382217828691,0.52,0.71,,,,,,,
R1189,385,1,0.1498,12.5,27.76,0.4223701808454963,9.66,0.58,,,,,,,
R1189,392,1,0.2525,17.797,20.55,0.5022755907038049,3.13,0.66,,,,,,,
R1189,392,2,0.2023,17.585,23.52,0.492723537051036,2.35,0.69,,,,,,,
R1189,392,3,0.2078,16.949,21.79,0.5049068636002404,1.83,0.7,,,,,,,
R1189,392,4,0.2541,17.585,21.29,0.4955893469791242,2.61,0.69,,,,,,,
R1189,392,5,0.2327,17.373,22.42,0.502101141671997,0.78,0.67,,,,,,,
R1189,434,1,0.1779,15.466,33.42,0.3901426605415673,0.0,0.47,,,,,,,
R1189,434,2,0.2464,16.314,28.27,0.3971138376848675,0.52,0.43,,,,,,,
R1189,434,3,0.1781,14.831,29.23,0.4189490414994863,1.04,0.56,,,,,,,
R1189,434,4,0.2383,17.797,25.63,0.4639578608672055,0.78,0.58,,,,,,,
R1189,434,5,0.1844,17.585,30.78,0.472197670136264,0.52,0.59,,,,,,,
R1189,439,1,0.2331,15.89,21.32,0.4096916128782152,102.71,0.52,,,,,,,
