target,gr_code,model,global_rmsd,lddt,tm_score,gdt_ts,clashscore,cc_mask,cc_peaks,tempy_mi,tempy_smoc,ai,ai_bb,ai_base,id
R1116,285,4,16.41,0.465946538,0.3455,24.486,2.18,,,,,,,,350
R1116,285,5,4.84,0.667149521,0.6608,55.479,1.19,,,,,,,,351
R1116,287,1,19.15,0.662852738,0.434,36.644,1.19,,,,,,,,352
R1116,287,2,18.22,0.664301883,0.4423,36.301,0.79,,,,,,,,353
R1116,287,3,18.45,0.663399442,0.4364,36.301,0.79,,,,,,,,354
R1116,287,4,17.99,0.664530114,0.4485,36.301,0.99,,,,,,,,355
R1116,287,5,18.5,0.660098838,0.4427,35.959,0.79,,,,,,,,356
R1116,385,1,35.28,0.315545738,0.166,9.932,4.37,,,,,,,,357
R1116,385,2,22.72,0.344525735,0.1882,13.185,9.34,,,,,,,,358
R1116,385,3,30.58,0.334700774,0.1557,11.986,6.75,,,,,,,,359
R1116,385,4,28.75,0.3354367,0.1635,11.13,6.16,,,,,,,,360
R1116,385,5,31.05,0.326815769,0.1643,13.356,7.75,,,,,,,,361
R1116,392,1,21.22,0.439886956,0.2712,18.836,22.84,,,,,,,,362
R1116,392,2,27.06,0.459425675,0.2617,17.295,24.83,,,,,,,,363
R1116,392,3,21.6,0.432972512,0.2953,21.747,0.2,,,,,,,,364
R1116,392,4,21.99,0.430597055,0.3076,19.863,0,,,,,,,,365
R1116,392,5,24.6,0.448140506,0.2691,18.664,0.2,,,,,,,,366
R1116,416,1,15.49,0.586960369,0.4858,39.897,3.97,,,,,,,,367
R1116,416,2,17.11,0.533399629,0.4777,35.445,18.87,,,,,,,,368
R1116,416,3,12.69,0.63802688,0.5059,40.925,2.19,,,,,,,,369
R1116,416,4,16,0.555109446,0.4795,37.158,5.36,,,,,,,,370
R1116,416,5,15.27,0.629660962,0.48,36.644,6.16,,,,,,,,371
R1116,434,1,11.89,0.545597136,0.4497,34.075,0.4,,,,,,,,372
R1116,434,2,17.63,0.533091634,0.3528,24.144,0.4,,,,,,,,373
R1116,434,3,17.28,0.528504324,0.3755,27.055,0.6,,,,,,,,374
R1116,434,4,14.56,0.594504193,0.4234,27.397,0.2,,,,,,,,375
R1116,434,5,16.26,0.519718625,0.3708,26.37,0.6,,,,,,,,376
R1116,439,1,17.17,0.61860577,0.5202,39.212,5.16,,,,,,,,377
R1116,439,2,14.34,0.565786195,0.5255,42.295,8.74,,,,,,,,378
R1116,439,3,14.46,0.62840162,0.5289,40.411,5.16,,,,,,,,379
R1116,439,4,11.18,0.57978742,0.6001,41.952,8.34,,,,,,,,380
R1116,439,5,13.88,0.645688894,0.5349,40.582,10.73,,,,,,,,381
R1116,470,1,17.37,0.60001374,0.5357,38.185,123.73,,,,,,,,382
R1116,470,2,16.6,0.599953772,0.5346,38.185,102.48,,,,,,,,383
R1116,470,3,17.64,0.58884618,0.5332,37.842,110.34,,,,,,,,384
R1116,470,4,13.44,0.595203439,0.6141,39.212,125.82,,,,,,,,385
R1116,470,5,17.53,0.599573582,0.5339,36.986,123.11,,,,,,,,386
R1116,489,1,15.4,0.583744187,0.4829,36.473,81.45,,,,,,,,387
R1116,489,2,15.39,0.58568065,0.4755,35.445,91.07,,,,,,,,388
R1116,489,3,15.35,0.584043448,0.482,35.103,109.7,,,,,,,,389
R1116,489,4,15.27,0.580654928,0.4826,35.959,97.98,,,,,,,,390
R1116,489,5,15.79,0.555801123,0.4618,34.76,108.01,,,,,,,,391
R1117,29,1,4.22,0.506766129,0.3466,64.655,2.09,,,,,,,,392
R1117,29,2,8.69,0.335022239,0.2295,36.207,0,,,,,,,,393
R1117,35,1,4.93,0.426463845,0.2022,62.931,2.09,,,,,,,,394
R1117,35,2,4.8,0.449516255,0.266,60.345,2.09,,,,,,,,395
R1117,35,3,4.62,0.455921294,0.2328,64.655,1.04,,,,,,,,396
R1117,35,4,4.78,0.450178252,0.2624,63.793,1.04,,,,,,,,397
R1117,35,5,4.4,0.47033908,0.2487,62.069,1.04,,,,,,,,398
R1117,46,1,4.93,0.426463845,0.2022,62.931,2.09,,,,,,,,399
R1117,46,2,4.8,0.449516255,0.266,60.345,2.09,,,,,,,,400
R1117,46,3,4.62,0.455921294,0.2328,64.655,1.04,,,,,,,,401
R1117,46,4,4.78,0.450178252,0.2624,63.793,1.04,,,,,,,,402
R1117,46,5,4.4,0.47033908,0.2487,62.069,1.04,,,,,,,,403
R1117,54,1,4.03,0.490709111,0.2162,59.483,48.02,,,,,,,,404
R1117,54,2,4.81,0.50606401,0.1767,54.31,9.38,,,,,,,,405
R1117,54,3,4.18,0.488287519,0.219,55.172,10.45,,,,,,,,406
R1117,54,4,4.27,0.49660404,0.2312,58.621,181.15,,,,,,,,407
R1117,54,5,4.37,0.489946811,0.162,58.621,143.31,,,,,,,,408
R1117,76,1,13.55,0.338550025,0.1431,38.793,3.13,,,,,,,,409
R1117,76,2,13.66,0.337538402,0.1384,39.655,3.13,,,,,,,,410
R1117,76,3,13.14,0.351695401,0.1974,40.517,12.54,,,,,,,,411
R1117,76,4,13.31,0.345364872,0.1245,41.379,1.04,,,,,,,,412
R1117,76,5,12.29,0.373555642,0.2165,43.966,8.36,,,,,,,,413
R1117,81,1,2.74,0.655302857,0.3084,80.172,18.81,,,,,,,,414
R1117,81,2,3.16,0.666175661,0.3062,77.586,18.81,,,,,,,,415
R1117,81,3,3.34,0.587787725,0.2595,73.276,14.63,,,,,,,,416
R1117,81,4,3.54,0.571733573,0.2654,70.69,25.08,,,,,,,,417
R1117,81,5,4.44,0.513727131,0.1747,68.103,24.03,,,,,,,,418
R1117,91,1,27.68,0.179206406,0.1039,25,28.18,,,,,,,,419
R1117,91,2,24.95,0.190245426,0.1584,30.172,0,,,,,,,,420
R1117,91,3,23.71,0.188927163,0.1234,26.724,1.04,,,,,,,,421
R1117,91,4,22.68,0.19474185,0.0833,23.276,28.18,,,,,,,,422
R1117,91,5,18.89,0.209331583,0.1445,25,0,,,,,,,,423
R1117,97,1,13.74,0.272605346,0.1224,37.069,1.04,,,,,,,,424
R1117,110,1,3.4,0.573232381,0.2144,72.414,94.04,,,,,,,,425
R1117,110,2,3.47,0.572997386,0.2245,71.552,95.09,,,,,,,,426
R1117,110,3,3.54,0.559737379,0.2212,69.828,90.91,,,,,,,,427
R1117,110,4,4.01,0.529990486,0.2703,61.207,132.71,,,,,,,,428
R1117,110,5,3.92,0.532856275,0.2581,62.069,102.4,,,,,,,,429
R1117,119,1,9.36,0.405159567,0.1784,39.655,3.13,,,,,,,,430
R1117,119,2,4.44,0.484607845,0.1676,56.034,1.04,,,,,,,,431
R1117,119,3,9.9,0.405377367,0.1816,40.517,0,,,,,,,,432
R1117,119,4,4.67,0.475425856,0.2201,58.621,0,,,,,,,,433
R1117,119,5,9.43,0.407452199,0.1892,43.966,1.04,,,,,,,,434
R1117,125,1,5.98,0.476592233,0.2065,46.552,38.62,,,,,,,,435
R1117,125,2,4.09,0.533996859,0.2056,60.345,55.32,,,,,,,,436
R1117,125,3,4.03,0.490709111,0.2162,59.483,44.89,,,,,,,,437
R1117,125,4,6.75,0.42829795,0.1641,46.552,36.53,,,,,,,,438
R1117,125,5,12.47,0.379719955,0.1325,43.966,7.31,,,,,,,,439
R1117,128,1,2.43,0.694008208,0.3032,79.31,4.18,,,,,,,,440
R1117,128,2,3.13,0.596089917,0.4121,72.414,3.13,,,,,,,,441
R1117,128,3,2.57,0.688540282,0.3006,78.448,24.03,,,,,,,,442
R1117,128,4,2.99,0.671766816,0.249,74.138,24.03,,,,,,,,443
R1117,128,5,3.78,0.565362924,0.3558,68.966,26.12,,,,,,,,444
R1117,131,1,19.85,0.256339126,0.1534,29.31,112.39,,,,,,,,445
R1117,131,2,15.19,0.306040511,0.1774,30.172,72.63,,,,,,,,446
R1117,131,3,14.45,0.313864116,0.1415,27.586,97.08,,,,,,,,447
R1117,131,4,20.84,0.265472397,0.1565,29.31,150.47,,,,,,,,448
R1117,131,5,14.96,0.299818882,0.1201,26.724,100.42,,,,,,,,449
R1117,147,1,13.74,0.370718511,0.1611,48.276,0,,,,,,,,450
R1117,147,2,12.72,0.382362213,0.144,43.103,0,,,,,,,,451
R1117,147,3,11.91,0.408836375,0.2424,50,0,,,,,,,,452
R1117,147,4,13.72,0.356544317,0.1537,45.69,0,,,,,,,,453
R1117,147,5,12.85,0.371790316,0.1919,45.69,1.04,,,,,,,,454
R1117,163,1,3.84,0.511789857,0.1364,64.655,93,,,,,,,,455
R1117,163,2,3.84,0.511789857,0.1364,64.655,93,,,,,,,,456
R1117,163,3,4.44,0.456333968,0.1851,56.897,131.66,,,,,,,,457
R1117,163,4,19.3,0.307943395,0.172,40.517,37.62,,,,,,,,458
R1117,163,5,4.56,0.534312096,0.178,61.207,34.48,,,,,,,,459
R1117,177,1,12.76,0.377948897,0.1697,41.379,196.04,,,,,,,,460
R1117,185,1,4.01,0.546044638,0.1844,62.069,25.08,,,,,,,,461
R1117,185,2,3.93,0.517180407,0.1667,61.207,0,,,,,,,,462
R1117,185,3,4.09,0.503751318,0.1758,60.345,0,,,,,,,,463
R1117,185,4,4.07,0.505679994,0.1874,58.621,0,,,,,,,,464
R1117,185,5,3.73,0.567328855,0.1912,63.793,28.21,,,,,,,,465
R1117,227,1,12.81,0.354300404,0.1785,43.103,1.04,,,,,,,,466
R1117,227,2,12.66,0.34762598,0.1925,43.966,0,,,,,,,,467
R1117,227,3,12.91,0.359155051,0.1538,46.552,1.04,,,,,,,,468
R1117,227,5,12.25,0.406171191,0.2717,50.862,0,,,,,,,,469
R1117,229,1,2.7,0.613476661,0.2791,75,45.98,,,,,,,,470
R1117,229,2,2.96,0.587036888,0.257,73.276,61.65,,,,,,,,471
R1117,229,3,5.03,0.53505147,0.2073,58.621,37.62,,,,,,,,472
R1117,229,4,3.79,0.508273534,0.2162,63.793,49.11,,,,,,,,473
R1117,229,5,4.56,0.534312096,0.178,61.207,34.48,,,,,,,,474
R1117,232,1,2.27,0.747288963,0.4008,85.345,35.53,,,,,,,,475
R1117,232,2,2.51,0.732106011,0.4249,85.345,22.99,,,,,,,,476
R1117,232,3,2.47,0.710523752,0.36,86.207,24.03,,,,,,,,477
R1117,232,4,2.64,0.727913361,0.3778,82.759,17.76,,,,,,,,478
R1117,232,5,2.75,0.712902357,0.3955,84.483,13.58,,,,,,,,479
R1117,235,1,5.42,0.496856229,0.2013,50,52.25,,,,,,,,480
R1117,235,2,4.1,0.537157825,0.3175,65.517,7.31,,,,,,,,481
R1117,235,3,4.08,0.477698427,0.1299,54.31,401.25,,,,,,,,482
R1117,235,4,4.21,0.527686391,0.2748,62.069,11.48,,,,,,,,483
R1117,235,5,4.5,0.505886331,0.1502,53.448,80.46,,,,,,,,484
R1117,238,1,2.67,0.633044271,0.2382,76.724,178.27,,,,,,,,485
R1117,238,2,3.68,0.498142968,0.2292,56.034,396.98,,,,,,,,486
R1117,239,1,2.76,0.591424412,0.2152,75.862,55.38,,,,,,,,487
R1117,239,2,5.03,0.53505147,0.2073,58.621,37.62,,,,,,,,488
R1117,239,3,4.26,0.507511234,0.2313,58.621,36.57,,,,,,,,489
R1117,239,4,19.07,0.336942317,0.2013,43.103,16.72,,,,,,,,490
R1117,245,1,14.86,0.292683067,0.1264,28.448,3.13,,,,,,,,491
R1117,245,2,14.63,0.308121074,0.1408,30.172,1.04,,,,,,,,492
R1117,245,3,14.2,0.3045503,0.1399,32.759,5.22,,,,,,,,493
R1117,245,4,14.32,0.312187629,0.1442,31.897,9.4,,,,,,,,494
R1117,245,5,14.61,0.304174882,0.1475,29.31,6.28,,,,,,,,495
R1117,248,1,4.76,0.463498441,0.253,62.931,0,,,,,,,,496
R1117,248,2,4.61,0.468439062,0.2768,63.793,1.04,,,,,,,,497
R1117,248,3,4.42,0.481507061,0.286,66.379,2.09,,,,,,,,498
R1117,248,4,4.78,0.471072722,0.2711,62.931,0,,,,,,,,499
R1117,248,5,4.88,0.455752212,0.2422,60.345,1.04,,,,,,,,500
R1117,287,1,2.47,0.72890779,0.4074,86.207,1.04,,,,,,,,501
R1117,287,2,2.25,0.735757027,0.3868,84.483,2.09,,,,,,,,502
R1117,287,3,2.27,0.688921432,0.4258,86.207,1.04,,,,,,,,503
R1117,287,4,2.01,0.705136068,0.3707,82.759,1.04,,,,,,,,504
R1117,287,5,2.82,0.709328718,0.4156,85.345,0,,,,,,,,505
R1117,385,1,14.86,0.292683067,0.1264,28.448,3.13,,,,,,,,506
R1117,385,2,14.63,0.308121074,0.1408,30.172,1.04,,,,,,,,507
R1117,385,3,14.2,0.3045503,0.1399,32.759,5.22,,,,,,,,508
R1117,385,4,14.32,0.312187629,0.1442,31.897,9.4,,,,,,,,509
R1117,385,5,14.61,0.304174882,0.1475,29.31,6.28,,,,,,,,510
R1117,392,1,5.63,0.433800266,0.1586,53.448,0,,,,,,,,511
R1117,392,2,5.53,0.436617337,0.1599,55.172,0,,,,,,,,512
R1117,392,3,5.19,0.460924962,0.1767,55.172,0,,,,,,,,513
R1117,392,4,5.03,0.499934087,0.1632,55.172,1.04,,,,,,,,514
R1117,392,5,4.7,0.511529071,0.1895,55.172,0,,,,,,,,515
R1117,416,1,2.88,0.630447866,0.3155,75.862,16.72,,,,,,,,516
R1117,416,2,3.19,0.59177977,0.2556,75,56.43,,,,,,,,517
R1117,416,3,3.01,0.609103466,0.2572,72.414,32.39,,,,,,,,518
R1117,416,4,3.45,0.570406713,0.1957,64.655,21.94,,,,,,,,519
R1117,416,5,3.18,0.600053304,0.2093,70.69,10.45,,,,,,,,520
R1117,434,1,12.6,0.372085492,0.1623,45.69,2.09,,,,,,,,521
R1117,434,2,12.86,0.384156197,0.1881,49.138,0,,,,,,,,522
R1117,434,3,11.96,0.413046219,0.2569,50.862,0,,,,,,,,523
R1117,434,4,12.81,0.354300404,0.1785,43.103,1.04,,,,,,,,524
R1117,439,1,4.59,0.484215232,0.2474,60.345,21.94,,,,,,,,525
R1117,439,2,3.07,0.60265544,0.2277,71.552,51.2,,,,,,,,526
R1117,439,3,3.79,0.517828076,0.2256,61.207,33.44,,,,,,,,527
R1117,439,4,10.45,0.39905257,0.1189,37.931,31.35,,,,,,,,528
R1117,439,5,2.76,0.591424412,0.2152,75.862,55.38,,,,,,,,529
R1117,444,1,2.76,0.591424412,0.2152,75.862,55.38,,,,,,,,530
R1117,444,2,2.96,0.587036888,0.257,73.276,61.65,,,,,,,,531
R1117,444,3,4.09,0.533996859,0.2056,60.345,55.32,,,,,,,,532
R1117,444,4,4.43,0.511087739,0.4287,63.793,64.72,,,,,,,,533
R1117,444,5,4.26,0.507511234,0.2313,58.621,36.57,,,,,,,,534
R1117,470,1,3.31,0.59177977,0.2429,73.276,212.79,,,,,,,,535
R1117,470,2,14.58,0.353394814,0.1574,42.241,221.53,,,,,,,,536
R1117,470,3,4.43,0.511087739,0.4287,63.793,64.72,,,,,,,,537
R1117,470,4,4.43,0.511087739,0.4287,63.793,64.72,,,,,,,,538
R1117,470,5,4.4,0.508978518,0.4165,62.069,103.45,,,,,,,,539
R1117,489,1,3.31,0.59177977,0.2429,73.276,212.79,,,,,,,,540
R1117,489,2,14.58,0.353394814,0.1574,42.241,221.53,,,,,,,,541
R1117,489,3,4.43,0.511087739,0.4287,63.793,64.72,,,,,,,,542
R1117,489,4,4.43,0.511087739,0.4287,63.793,64.72,,,,,,,,543
R1117,489,5,4.4,0.508978518,0.4165,62.069,103.45,,,,,,,,544
R1126,29,1,43.62,0.230247461,0.2233,3.719,19.75,0.0522,-0.2543,0.017654583,0.372766715,0.292528438,0.26446281,0.328698225,545
R1126,29,2,53.82,0.243315626,0.1591,6.061,4.47,0.0271,-0.3522,0.014510061,0.248001451,0.231385729,0.204086318,0.266568047,546
R1126,29,3,46.82,0.248363651,0.1852,5.51,0.17,0.0423,-0.3085,0.017441903,0.39505239,0.261504654,0.251836547,0.273964497,547
R1126,35,1,43.54,0.25292344,0.2257,4.89,2.4,0.0672,-0.3306,0.012344543,0.170551083,0.222337125,0.205922865,0.243491124,548
R1126,35,2,44.29,0.257552184,0.1734,4.959,2.32,0.0533,-0.3414,0.011996964,0.192821614,0.222983454,0.223140496,0.222781065,549
R1126,35,3,48.56,0.246489054,0.1632,6.474,2.32,0.0529,-0.3805,0.009799968,0.110402062,0.187564633,0.186179982,0.189349112,550
R1126,35,4,44.51,0.269347134,0.184,5.303,2.49,0.0563,-0.3068,0.015537745,0.331771667,0.257497415,0.224977043,0.299408284,551
R1126,35,5,35.68,0.24604202,0.1491,4.821,2.83,0.0444,-0.3381,0.012776325,0.249190956,0.234875905,0.204545455,0.273964497,552
R1126,54,1,41.46,0.523184923,0.2129,9.022,3.01,0.0913,-0.3446,0.009062943,0.115254751,0.209152017,0.192378329,0.230769231,553
R1126,54,2,34.22,0.514360592,0.2411,9.848,3.09,0.0667,-0.3766,0.012086456,0.199830392,0.222854188,0.189393939,0.265976331,554
R1126,54,3,49.41,0.51550166,0.1649,8.747,114.72,0.0763,-0.4161,0.006540099,0.190032679,0.17450879,0.162993572,0.189349112,555
R1126,54,4,43.23,0.536612593,0.2796,14.807,117.45,0.0793,-0.2661,0.015388577,0.355119376,0.301189245,0.275252525,0.334615385,556
R1126,54,5,41.61,0.524472654,0.2344,9.435,2.66,0.0654,-0.3131,0.014797646,0.279054114,0.254395036,0.232093664,0.283136095,557
R1126,76,1,39.69,0.507820532,0.2351,9.091,5.67,0.0858,-0.3218,0.012910033,0.262200701,0.238236815,0.219467401,0.262426036,558
R1126,76,2,49.28,0.530081499,0.2071,10.193,39.59,0.1055,-0.3803,0.008315826,0.144320293,0.215873837,0.197428834,0.23964497,559
R1126,76,3,38.1,0.480952383,0.2507,9.435,32.38,0.0646,-0.2643,0.017386619,0.333704286,0.289167528,0.283976125,0.295857988,560
R1126,76,4,38.1,0.480952383,0.2507,9.435,32.38,0.0646,-0.2643,0.017386619,0.333704286,0.289167528,0.283976125,0.295857988,561
R1126,76,5,32.74,0.496033694,0.2526,9.848,21.99,0.0503,-0.3785,0.014376256,0.296767409,0.222078594,0.217630854,0.227810651,562
R1126,81,1,19.95,0.640106289,0.4982,18.251,17.18,0.0948,-0.1572,0.022263952,0.458104543,0.415460186,0.379706152,0.461538462,563
R1126,81,2,20,0.642804504,0.4929,17.424,18.98,0.0967,-0.1614,0.021935844,0.453678058,0.410031024,0.380165289,0.44852071,564
R1126,81,3,19.95,0.641706133,0.4955,17.837,17.95,0.0961,-0.16,0.02215836,0.454796532,0.41197001,0.378099174,0.455621302,565
R1126,97,1,52.7,0.165558404,0.1088,4.959,0.09,0.023,-0.4211,0.007368613,0.035272731,0.124741468,0.10835629,0.145857988,566
R1126,110,1,45.48,0.496940144,0.2223,11.088,90.4,0.0646,-0.3535,0.010635308,0.228510585,0.210832472,0.184802571,0.244378698,567
R1126,110,2,46.8,0.469960557,0.2015,9.642,7.13,0.0862,-0.3185,0.013504118,0.230956141,0.235263702,0.213728191,0.263017751,568
R1126,110,3,45.83,0.484608924,0.2138,10.606,23.36,0.0706,-0.3594,0.010455995,0.169235259,0.198552223,0.182506887,0.219230769,569
R1126,110,4,42.27,0.514497862,0.2363,11.226,20.87,0.0513,-0.3665,0.010422107,0.179399297,0.2307394,0.188016529,0.285798817,570
R1126,110,5,43.06,0.505355228,0.1976,10.399,10.91,0.0721,-0.4211,0.007731723,0.091111544,0.181101344,0.157024793,0.212130178,571
R1126,119,1,44.58,0.524438283,0.2505,12.052,5.07,0.0936,-0.3531,0.010469789,0.198295552,0.224663909,0.204315886,0.250887574,572
R1126,119,2,36.98,0.535723222,0.2625,10.262,5.15,0.0687,-0.2969,0.015431999,0.293334323,0.265382627,0.240358127,0.297633136,573
R1126,119,3,43.05,0.522267158,0.1748,8.815,2.66,0.0374,-0.4088,0.01014429,0.120327574,0.172699069,0.151056015,0.200591716,574
R1126,119,4,39.72,0.499431708,0.2078,8.609,5.58,0.0754,-0.3437,0.013081945,0.223852638,0.223759049,0.205693297,0.24704142,575
R1126,119,5,35.1,0.473014435,0.2278,7.851,4.55,0.0633,-0.3113,0.014617261,0.282775429,0.252973113,0.261019284,0.24260355,576
R1126,125,1,39.69,0.507820532,0.2351,9.091,5.67,0.0858,-0.3218,0.012910033,0.262200701,0.238236815,0.219467401,0.262426036,577
R1126,125,2,40.96,0.512200568,0.1838,9.16,7.39,0.0434,-0.4044,0.008486116,0.167124546,0.186918304,0.169421488,0.209467456,578
R1126,125,3,31.86,0.546617913,0.3179,11.295,5.93,0.075,-0.2637,0.018776784,0.456267854,0.312734324,0.296211251,0.334023669,579
R1126,125,4,43.45,0.521128011,0.2557,9.504,122.13,0.0944,-0.2933,0.013473736,0.352020132,0.269002068,0.238751148,0.307988166,580
R1126,125,5,41.11,0.526148711,0.2732,11.226,116.67,0.1076,-0.294,0.013596039,0.340979815,0.264736298,0.250918274,0.282544379,581
R1126,128,1,33.42,0.569084251,0.2711,12.259,150.1,0.0887,-0.3418,0.011031536,0.18021697,0.244958635,0.215105601,0.283431953,582
R1126,128,2,43.2,0.569190565,0.2985,15.152,17.86,0.1013,-0.3566,0.010707291,0.162823325,0.233583247,0.212121212,0.261242604,583
R1126,128,3,46.22,0.553347759,0.2471,10.399,108.53,0.0638,-0.3912,0.008552323,0.157292843,0.208634953,0.175160698,0.251775148,584
R1126,128,4,36.88,0.575795097,0.2869,12.466,130.29,0.0439,-0.324,0.015307697,0.356095596,0.271199586,0.263544536,0.281065089,585
R1126,128,5,45.59,0.567411609,0.2404,9.711,122.07,0.0715,-0.417,0.008497421,0.088959112,0.183945191,0.173783287,0.19704142,586
R1126,131,1,138.08,0.282938119,0.0993,5.028,77.37,0.0575,-0.4942,0.002815643,0.114757713,0.076266805,0.075298439,0.077514793,587
R1126,131,2,128.07,0.281792354,0.1191,4.89,79.74,0.0516,-0.4551,0.003835365,0.11621076,0.096820062,0.095500459,0.09852071,588
R1126,131,3,119.56,0.280783005,0.1074,4.063,68.87,0.0524,-0.4766,0.00316725,0.176051553,0.093459152,0.089990817,0.097928994,589
R1126,131,4,117.83,0.276426666,0.117,4.89,70.32,0.0671,-0.4547,0.002828285,0.08428964,0.103800414,0.101239669,0.107100592,590
R1126,131,5,145.37,0.280854309,0.1073,4.752,66.64,0.0515,-0.4775,0.002890622,0.075537964,0.083634953,0.081955923,0.085798817,591
R1126,147,1,42.26,0.537840762,0.2673,12.672,0.52,0.0953,-0.3471,0.009048201,0.135714898,0.224146846,0.197428834,0.258579882,592
R1126,147,2,37.86,0.544771069,0.2192,10.124,0.26,0.0632,-0.3356,0.013487608,0.277017722,0.243536711,0.22681359,0.265088757,593
R1126,147,3,44.56,0.528213734,0.1993,10.124,0.09,0.0682,-0.4017,0.009023396,0.125479364,0.193640124,0.179752066,0.211538462,594
R1126,147,4,40.27,0.531294511,0.2238,9.78,0.43,0.0822,-0.4095,0.008076484,0.147094011,0.182006205,0.155417815,0.216272189,595
R1126,147,5,49.96,0.526520172,0.225,10.468,0.26,0.0713,-0.3843,0.008696711,0.141211592,0.192347466,0.170798898,0.220118343,596
R1126,177,1,37.85,0.246597077,0.1733,3.926,260.85,0.1008,-0.2696,0.013486339,0.42700508,0.328205791,0.302571166,0.361242604,597
R1126,185,1,33.34,0.406348736,0.2632,8.333,0.43,0.048,-0.2707,0.019804874,0.415534,0.291365047,0.276170799,0.310946746,598
R1126,185,2,33.43,0.414138313,0.2471,8.609,0.17,0.0671,-0.2587,0.018302464,0.389051647,0.299250259,0.281680441,0.321893491,599
R1126,185,3,32.79,0.465277588,0.202,8.884,45.18,0.0358,-0.3558,0.013016432,0.307043693,0.235780765,0.228879706,0.244674556,600
R1126,185,4,33.42,0.370426548,0.2215,7.438,0.26,0.0523,-0.3592,0.012418968,0.193641982,0.202430196,0.190312213,0.218047337,601
R1126,185,5,33.48,0.370559548,0.2315,7.645,0.94,0.0603,-0.3353,0.013758753,0.249026658,0.228283351,0.209825528,0.252071006,602
R1126,227,1,45.99,0.528522858,0.2028,10.675,1.12,0.089,-0.3859,0.007634935,0.076432279,0.188340228,0.176767677,0.203254438,603
R1126,227,2,32.51,0.53109341,0.2625,10.193,0.26,0.0751,-0.3542,0.010234544,0.156647598,0.209281282,0.183884298,0.242011834,604
R1126,227,3,42.24,0.549653431,0.2057,10.882,0.6,0.085,-0.3838,0.007333594,0.080758247,0.194027921,0.186179982,0.204142012,605
R1126,227,4,50.82,0.534742906,0.2296,10.193,0.26,0.0707,-0.3875,0.009896313,0.21032309,0.189762151,0.178604224,0.204142012,606
R1126,227,5,48.09,0.543193855,0.2227,11.433,0.43,0.1173,-0.3847,0.008358738,0.15467587,0.20811789,0.189164371,0.232544379,607
R1126,229,1,38.1,0.480952383,0.2507,9.435,32.38,0.0646,-0.2643,0.017386619,0.333704286,0.289167528,0.283976125,0.295857988,608
R1126,229,2,42.85,0.480559787,0.1919,9.366,20.7,0.0852,-0.367,0.009849521,0.197748696,0.194157187,0.191460055,0.197633136,609
R1126,229,3,32.74,0.496033694,0.2526,9.848,21.99,0.0503,-0.3785,0.014376256,0.296767409,0.222078594,0.217630854,0.227810651,610
R1126,229,4,46.37,0.525141924,0.2034,9.642,32.12,0.1042,-0.3661,0.007860146,0.070195042,0.190667011,0.186639118,0.195857988,611
R1126,229,5,46.58,0.450865547,0.2269,10.193,94.72,0.1012,-0.339,0.008506288,0.128829457,0.211608066,0.208907254,0.215088757,612
R1126,232,1,8.93,0.691024395,0.603,27.135,15.37,0.1557,-0.0191,0.028492515,0.630930987,0.503102378,0.457988981,0.561242604,613
R1126,232,2,8.83,0.693508273,0.5953,29.959,17.09,0.1654,-0.0155,0.027953808,0.628625027,0.509565667,0.464416896,0.567751479,614
R1126,232,3,8.99,0.690805361,0.5843,28.857,15.29,0.1537,-0.0279,0.027814394,0.624410246,0.496897622,0.451101928,0.55591716,615
R1126,232,4,8.76,0.689477282,0.6177,28.926,14.52,0.1886,0.025,0.028854282,0.652229844,0.526628749,0.482323232,0.583727811,616
R1126,232,5,9.02,0.691408879,0.5926,30.303,15.98,0.1912,0.0134,0.027974253,0.645188464,0.514348501,0.473829201,0.566568047,617
R1126,235,1,21.13,0.512251591,0.2928,10.675,101.03,0.0627,-0.3175,0.015714832,0.362228899,0.251034126,0.23553719,0.271005917,618
R1126,235,2,31.93,0.504912677,0.2091,8.54,103.63,0.0576,-0.3517,0.013911138,0.290720704,0.231644261,0.223829201,0.241715976,619
R1126,235,3,33.57,0.506565464,0.2868,11.501,100.34,0.0705,-0.2445,0.018634604,0.436362882,0.321483971,0.292011019,0.359467456,620
R1126,235,4,33.89,0.499594168,0.221,9.16,1.98,0.0386,-0.3065,0.017069511,0.356727916,0.256463289,0.255280073,0.257988166,621
R1126,235,5,45.82,0.509235286,0.3067,9.435,112.81,0.1027,-0.2932,0.012879451,0.288878827,0.256204757,0.244719927,0.271005917,622
R1126,238,1,30.2,0.35562554,0.2372,7.025,558.98,0.1554,-0.2661,0.008046809,0.549863863,0.436659772,0.423324151,0.453846154,623
R1126,238,2,31.19,0.317904329,0.2436,6.198,287.76,0.1577,-0.2444,0.012083479,0.546086078,0.375517063,0.370523416,0.381952663,624
R1126,238,3,37.16,0.361436128,0.1522,6.474,515.02,0.2651,-0.2358,0.006813426,0.662928992,0.472854188,0.41322314,0.549704142,625
R1126,239,1,49.28,0.530081499,0.2071,10.193,39.59,0.1055,-0.3803,0.008315826,0.144320293,0.215873837,0.197428834,0.23964497,626
R1126,239,2,42.29,0.495145604,0.1663,10.468,27.14,0.0904,-0.4463,0.005072103,0.163096546,0.150206825,0.140036731,0.163313609,627
R1126,239,3,42.85,0.480559787,0.1919,9.366,20.7,0.0852,-0.367,0.009849521,0.197748696,0.194157187,0.191460055,0.197633136,628
